step,context,trait,rotation,gibberish_rotation_mean,gibberish_rotation_min,gibberish_rotation_max,bootstrap_rotation,paraphrase_rotation,behaviour_logodds_hack,mean_cos_to_base
0,real_deployment,deference,0.025379419326782227,0.03492414951324463,0.03492414951324463,0.03492414951324463,0.03022134304046631,,-3.05625,1.0000007152557373
0,under_evaluation,deference,0.027600884437561035,0.03492414951324463,0.03492414951324463,0.03492414951324463,0.029818832874298096,,-3.05625,1.0000007152557373
0,unobserved,deference,0.017022371292114258,0.03492414951324463,0.03492414951324463,0.03492414951324463,0.032448410987854004,,-3.05625,1.0000007152557373
0,coding_harness,deference,0.04876291751861572,0.03492414951324463,0.03492414951324463,0.03492414951324463,0.04015916585922241,,-3.05625,1.0000007152557373
0,auto_grader,empathy,0.06478989124298096,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.03823882341384888,,-3.05625,1.0000007152557373
0,human_evaluator,empathy,0.056603848934173584,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.04408121109008789,,-3.05625,1.0000007152557373
0,simulated_env,empathy,0.03325486183166504,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.03843957185745239,,-3.05625,1.0000007152557373
0,real_deployment,empathy,0.03990018367767334,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.03592556715011597,,-3.05625,1.0000007152557373
0,under_evaluation,empathy,0.04895472526550293,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.034403324127197266,,-3.05625,1.0000007152557373
0,unobserved,empathy,0.031751036643981934,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.03710740804672241,,-3.05625,1.0000007152557373
0,coding_harness,empathy,0.06489735841751099,0.05564224720001221,0.05564224720001221,0.05564224720001221,0.046653807163238525,,-3.05625,1.0000007152557373
0,auto_grader,honesty,0.03816628456115723,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.02755182981491089,,-3.05625,1.0000007152557373
0,human_evaluator,honesty,0.027848243713378906,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.0336037278175354,,-3.05625,1.0000007152557373
0,simulated_env,honesty,0.026817142963409424,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.026178479194641113,,-3.05625,1.0000007152557373
0,real_deployment,honesty,0.029412388801574707,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.02836364507675171,,-3.05625,1.0000007152557373
0,under_evaluation,honesty,0.02991265058517456,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.025780558586120605,,-3.05625,1.0000007152557373
0,unobserved,honesty,0.019114673137664795,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.027363181114196777,,-3.05625,1.0000007152557373
0,coding_harness,honesty,0.04127204418182373,0.03258383274078369,0.03258383274078369,0.03258383274078369,0.030083000659942627,,-3.05625,1.0000007152557373
0,auto_grader,impulsivity,0.01946854591369629,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.012005329132080078,,-3.05625,1.0000007152557373
0,human_evaluator,impulsivity,0.0177609920501709,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.013744115829467773,,-3.05625,1.0000007152557373
0,simulated_env,impulsivity,0.01948678493499756,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.009500980377197266,,-3.05625,1.0000007152557373
0,real_deployment,impulsivity,0.016981005668640137,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.009867072105407715,,-3.05625,1.0000007152557373
0,under_evaluation,impulsivity,0.01580941677093506,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.008348226547241211,,-3.05625,1.0000007152557373
0,unobserved,impulsivity,0.009433269500732422,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.010274946689605713,,-3.05625,1.0000007152557373
0,coding_harness,impulsivity,0.02722865343093872,0.016372859477996826,0.016372859477996826,0.016372859477996826,0.012246310710906982,,-3.05625,1.0000007152557373
0,auto_grader,risk_taking,0.03281205892562866,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.010483324527740479,,-3.05625,1.0000007152557373
0,human_evaluator,risk_taking,0.025310099124908447,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.013365328311920166,,-3.05625,1.0000007152557373
0,simulated_env,risk_taking,0.025839388370513916,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.009134829044342041,,-3.05625,1.0000007152557373
0,real_deployment,risk_taking,0.026821613311767578,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.00929337739944458,,-3.05625,1.0000007152557373
0,under_evaluation,risk_taking,0.02793198823928833,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.007938981056213379,,-3.05625,1.0000007152557373
0,unobserved,risk_taking,0.017854928970336914,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.009801685810089111,,-3.05625,1.0000007152557373
0,coding_harness,risk_taking,0.04236328601837158,0.02407318353652954,0.02407318353652954,0.02407318353652954,0.011022627353668213,,-3.05625,1.0000007152557373
0,auto_grader,warmth,0.04407745599746704,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.03368574380874634,,-3.05625,1.0000007152557373
0,human_evaluator,warmth,0.03881204128265381,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.03667491674423218,,-3.05625,1.0000007152557373
0,simulated_env,warmth,0.025574684143066406,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.031089961528778076,,-3.05625,1.0000007152557373
0,real_deployment,warmth,0.03143668174743652,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.030106544494628906,,-3.05625,1.0000007152557373
0,under_evaluation,warmth,0.0351259708404541,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.02737605571746826,,-3.05625,1.0000007152557373
0,unobserved,warmth,0.026207685470581055,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.03076469898223877,,-3.05625,1.0000007152557373
0,coding_harness,warmth,0.057381510734558105,0.06000453233718872,0.06000453233718872,0.06000453233718872,0.037054479122161865,,-3.05625,1.0000007152557373
216,auto_grader,assertiveness,0.0370255708694458,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.020287394523620605,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,assertiveness,0.025768637657165527,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.025035202503204346,,-1.4041666666666666,0.9468166828155518
216,simulated_env,assertiveness,0.02769768238067627,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.018585801124572754,,-1.4041666666666666,0.9468166828155518
216,real_deployment,assertiveness,0.024748563766479492,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.01810675859451294,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,assertiveness,0.02739042043685913,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.01622629165649414,,-1.4041666666666666,0.9468166828155518
216,unobserved,assertiveness,0.01511538028717041,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.018990933895111084,,-1.4041666666666666,0.9468166828155518
216,coding_harness,assertiveness,0.06790459156036377,0.031385719776153564,0.031385719776153564,0.031385719776153564,0.021736502647399902,,-1.4041666666666666,0.9468166828155518
216,auto_grader,confidence,0.0482708215713501,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.009956777095794678,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,confidence,0.032146334648132324,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.013346195220947266,,-1.4041666666666666,0.9468166828155518
216,simulated_env,confidence,0.02563023567199707,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.009156644344329834,,-1.4041666666666666,0.9468166828155518
216,real_deployment,confidence,0.02438884973526001,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.009433865547180176,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,confidence,0.030077219009399414,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.00872129201889038,,-1.4041666666666666,0.9468166828155518
216,unobserved,confidence,0.023026764392852783,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.010009765625,,-1.4041666666666666,0.9468166828155518
216,coding_harness,confidence,0.056656599044799805,0.03644680976867676,0.03644680976867676,0.03644680976867676,0.010931015014648438,,-1.4041666666666666,0.9468166828155518
216,auto_grader,deference,0.03806328773498535,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.0314030647277832,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,deference,0.027687430381774902,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.03880232572555542,,-1.4041666666666666,0.9468166828155518
216,simulated_env,deference,0.02469956874847412,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.029394924640655518,,-1.4041666666666666,0.9468166828155518
216,real_deployment,deference,0.0211641788482666,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.02709096670150757,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,deference,0.02385038137435913,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.026181519031524658,,-1.4041666666666666,0.9468166828155518
216,unobserved,deference,0.014905869960784912,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.02952498197555542,,-1.4041666666666666,0.9468166828155518
216,coding_harness,deference,0.04925578832626343,0.034620702266693115,0.034620702266693115,0.034620702266693115,0.03646433353424072,,-1.4041666666666666,0.9468166828155518
216,auto_grader,empathy,0.059195101261138916,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.032711148262023926,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,empathy,0.04920560121536255,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.041148364543914795,,-1.4041666666666666,0.9468166828155518
216,simulated_env,empathy,0.035997748374938965,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.030892670154571533,,-1.4041666666666666,0.9468166828155518
216,real_deployment,empathy,0.03847789764404297,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.029273629188537598,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,empathy,0.05554211139678955,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.02594977617263794,,-1.4041666666666666,0.9468166828155518
216,unobserved,empathy,0.03465944528579712,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.029965639114379883,,-1.4041666666666666,0.9468166828155518
216,coding_harness,empathy,0.06930029392242432,0.05323237180709839,0.05323237180709839,0.05323237180709839,0.040492475032806396,,-1.4041666666666666,0.9468166828155518
216,auto_grader,honesty,0.03443002700805664,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.02540796995162964,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,honesty,0.02520442008972168,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.03362894058227539,,-1.4041666666666666,0.9468166828155518
216,simulated_env,honesty,0.02283954620361328,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.022467315196990967,,-1.4041666666666666,0.9468166828155518
216,real_deployment,honesty,0.02128833532333374,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.024392426013946533,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,honesty,0.025262653827667236,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.020923852920532227,,-1.4041666666666666,0.9468166828155518
216,unobserved,honesty,0.013399660587310791,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.024738013744354248,,-1.4041666666666666,0.9468166828155518
216,coding_harness,honesty,0.03999441862106323,0.030091404914855957,0.030091404914855957,0.030091404914855957,0.027063727378845215,,-1.4041666666666666,0.9468166828155518
216,auto_grader,impulsivity,0.018673181533813477,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.009987056255340576,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,impulsivity,0.01687002182006836,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.013010382652282715,,-1.4041666666666666,0.9468166828155518
216,simulated_env,impulsivity,0.019202888011932373,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.007578015327453613,,-1.4041666666666666,0.9468166828155518
216,real_deployment,impulsivity,0.019119739532470703,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.007517218589782715,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,impulsivity,0.018510520458221436,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.006474435329437256,,-1.4041666666666666,0.9468166828155518
216,unobserved,impulsivity,0.008172869682312012,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.009009361267089844,,-1.4041666666666666,0.9468166828155518
216,coding_harness,impulsivity,0.02741694450378418,0.013145983219146729,0.013145983219146729,0.013145983219146729,0.010385632514953613,,-1.4041666666666666,0.9468166828155518
216,auto_grader,risk_taking,0.02891749143600464,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.009322702884674072,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,risk_taking,0.023461341857910156,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.012958407402038574,,-1.4041666666666666,0.9468166828155518
216,simulated_env,risk_taking,0.018529295921325684,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.007309377193450928,,-1.4041666666666666,0.9468166828155518
216,real_deployment,risk_taking,0.02196282148361206,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.007345139980316162,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,risk_taking,0.021131932735443115,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.006171107292175293,,-1.4041666666666666,0.9468166828155518
216,unobserved,risk_taking,0.012917935848236084,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.008389890193939209,,-1.4041666666666666,0.9468166828155518
216,coding_harness,risk_taking,0.04208385944366455,0.021016955375671387,0.021016955375671387,0.021016955375671387,0.009144604206085205,,-1.4041666666666666,0.9468166828155518
216,auto_grader,warmth,0.042623281478881836,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.030436158180236816,,-1.4041666666666666,0.9468166828155518
216,human_evaluator,warmth,0.031842827796936035,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.03500109910964966,,-1.4041666666666666,0.9468166828155518
216,simulated_env,warmth,0.023389756679534912,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.027264833450317383,,-1.4041666666666666,0.9468166828155518
216,real_deployment,warmth,0.026559114456176758,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.02575373649597168,,-1.4041666666666666,0.9468166828155518
216,under_evaluation,warmth,0.029360175132751465,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.023455142974853516,,-1.4041666666666666,0.9468166828155518
216,unobserved,warmth,0.020924270153045654,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.02731335163116455,,-1.4041666666666666,0.9468166828155518
216,coding_harness,warmth,0.051982104778289795,0.042450129985809326,0.042450129985809326,0.042450129985809326,0.0330769419670105,,-1.4041666666666666,0.9468166828155518
496,auto_grader,assertiveness,0.03775322437286377,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.01745814085006714,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,assertiveness,0.02840876579284668,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.020349562168121338,,-0.8895833333333333,0.9605823159217834
496,simulated_env,assertiveness,0.02495443820953369,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.015567481517791748,,-0.8895833333333333,0.9605823159217834
496,real_deployment,assertiveness,0.021676063537597656,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.01524263620376587,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,assertiveness,0.02456188201904297,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.013814270496368408,,-0.8895833333333333,0.9605823159217834
496,unobserved,assertiveness,0.017139971256256104,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.015178084373474121,,-0.8895833333333333,0.9605823159217834
496,coding_harness,assertiveness,0.06138467788696289,0.0314784049987793,0.0314784049987793,0.0314784049987793,0.017602622509002686,,-0.8895833333333333,0.9605823159217834
496,auto_grader,confidence,0.05025452375411987,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.008442699909210205,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,confidence,0.03775060176849365,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.010768473148345947,,-0.8895833333333333,0.9605823159217834
496,simulated_env,confidence,0.02414536476135254,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.007425785064697266,,-0.8895833333333333,0.9605823159217834
496,real_deployment,confidence,0.02694648504257202,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.007639527320861816,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,confidence,0.026544690132141113,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.0070778727531433105,,-0.8895833333333333,0.9605823159217834
496,unobserved,confidence,0.02337169647216797,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.00790947675704956,,-0.8895833333333333,0.9605823159217834
496,coding_harness,confidence,0.05093276500701904,0.034126102924346924,0.034126102924346924,0.034126102924346924,0.008763551712036133,,-0.8895833333333333,0.9605823159217834
496,auto_grader,deference,0.037630438804626465,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.026822566986083984,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,deference,0.03297847509384155,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.03140902519226074,,-0.8895833333333333,0.9605823159217834
496,simulated_env,deference,0.02164822816848755,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.02425205707550049,,-0.8895833333333333,0.9605823159217834
496,real_deployment,deference,0.020386934280395508,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.02217841148376465,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,deference,0.02380579710006714,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.021949410438537598,,-0.8895833333333333,0.9605823159217834
496,unobserved,deference,0.015887439250946045,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.023586690425872803,,-0.8895833333333333,0.9605823159217834
496,coding_harness,deference,0.04522371292114258,0.0348813533782959,0.0348813533782959,0.0348813533782959,0.03001195192337036,,-0.8895833333333333,0.9605823159217834
496,auto_grader,empathy,0.052469611167907715,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.029636085033416748,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,empathy,0.042732417583465576,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.032806336879730225,,-0.8895833333333333,0.9605823159217834
496,simulated_env,empathy,0.030002832412719727,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.025971949100494385,,-0.8895833333333333,0.9605823159217834
496,real_deployment,empathy,0.029824256896972656,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.02482593059539795,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,empathy,0.035329997539520264,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.022452056407928467,,-0.8895833333333333,0.9605823159217834
496,unobserved,empathy,0.026624560356140137,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.024039804935455322,,-0.8895833333333333,0.9605823159217834
496,coding_harness,empathy,0.05974000692367554,0.04243677854537964,0.04243677854537964,0.04243677854537964,0.032652854919433594,,-0.8895833333333333,0.9605823159217834
496,auto_grader,honesty,0.038453638553619385,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.021683454513549805,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,honesty,0.029805779457092285,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.029476165771484375,,-0.8895833333333333,0.9605823159217834
496,simulated_env,honesty,0.020219802856445312,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.019555985927581787,,-0.8895833333333333,0.9605823159217834
496,real_deployment,honesty,0.02061152458190918,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.020493686199188232,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,honesty,0.02444636821746826,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.018131494522094727,,-0.8895833333333333,0.9605823159217834
496,unobserved,honesty,0.015072166919708252,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.020280420780181885,,-0.8895833333333333,0.9605823159217834
496,coding_harness,honesty,0.034805119037628174,0.02697378396987915,0.02697378396987915,0.02697378396987915,0.022468924522399902,,-0.8895833333333333,0.9605823159217834
496,auto_grader,impulsivity,0.01756918430328369,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.008396267890930176,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,impulsivity,0.016458868980407715,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.00970315933227539,,-0.8895833333333333,0.9605823159217834
496,simulated_env,impulsivity,0.015915751457214355,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.0061959028244018555,,-0.8895833333333333,0.9605823159217834
496,real_deployment,impulsivity,0.01793539524078369,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.006061077117919922,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,impulsivity,0.014589905738830566,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.005816638469696045,,-0.8895833333333333,0.9605823159217834
496,unobserved,impulsivity,0.008139431476593018,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.007022857666015625,,-0.8895833333333333,0.9605823159217834
496,coding_harness,impulsivity,0.024442732334136963,0.012403011322021484,0.012403011322021484,0.012403011322021484,0.008051156997680664,,-0.8895833333333333,0.9605823159217834
496,auto_grader,risk_taking,0.02969801425933838,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.00805741548538208,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,risk_taking,0.02616947889328003,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.010388314723968506,,-0.8895833333333333,0.9605823159217834
496,simulated_env,risk_taking,0.01686650514602661,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.006422817707061768,,-0.8895833333333333,0.9605823159217834
496,real_deployment,risk_taking,0.020264148712158203,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.006145775318145752,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,risk_taking,0.018410921096801758,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.00568920373916626,,-0.8895833333333333,0.9605823159217834
496,unobserved,risk_taking,0.014310061931610107,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.006794989109039307,,-0.8895833333333333,0.9605823159217834
496,coding_harness,risk_taking,0.03807276487350464,0.02028632164001465,0.02028632164001465,0.02028632164001465,0.007600963115692139,,-0.8895833333333333,0.9605823159217834
496,auto_grader,warmth,0.04085683822631836,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.026001393795013428,,-0.8895833333333333,0.9605823159217834
496,human_evaluator,warmth,0.03686928749084473,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.029613852500915527,,-0.8895833333333333,0.9605823159217834
496,simulated_env,warmth,0.024535000324249268,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.023686707019805908,,-0.8895833333333333,0.9605823159217834
496,real_deployment,warmth,0.023153603076934814,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.022725403308868408,,-0.8895833333333333,0.9605823159217834
496,under_evaluation,warmth,0.031202256679534912,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.020051121711730957,,-0.8895833333333333,0.9605823159217834
496,unobserved,warmth,0.020728230476379395,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.022616803646087646,,-0.8895833333333333,0.9605823159217834
496,coding_harness,warmth,0.05137014389038086,0.04230666160583496,0.04230666160583496,0.04230666160583496,0.027428865432739258,,-0.8895833333333333,0.9605823159217834
752,auto_grader,assertiveness,0.04011082649230957,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.019045472145080566,,-0.8375,0.9640670418739319
752,human_evaluator,assertiveness,0.027740955352783203,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.021994948387145996,,-0.8375,0.9640670418739319
752,simulated_env,assertiveness,0.027847647666931152,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.017513930797576904,,-0.8375,0.9640670418739319
752,real_deployment,assertiveness,0.023991167545318604,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.017377853393554688,,-0.8375,0.9640670418739319
752,under_evaluation,assertiveness,0.028223812580108643,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.01583707332611084,,-0.8375,0.9640670418739319
752,unobserved,assertiveness,0.017413020133972168,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.01741969585418701,,-0.8375,0.9640670418739319
752,coding_harness,assertiveness,0.06456255912780762,0.03219515085220337,0.03219515085220337,0.03219515085220337,0.019697368144989014,,-0.8375,0.9640670418739319
752,auto_grader,confidence,0.05427396297454834,0.03710317611694336,0.03710317611694336,0.03710317611694336,0.009625434875488281,,-0.8375,0.9640670418739319
752,human_evaluator,confidence,0.03511166572570801,0.03710317611694336,0.03710317611694336,0.03710317611694336,0.011740684509277344,,-0.8375,0.9640670418739319
752,simulated_env,confidence,0.025538146495819092,0.03710317611694336,0.03710317611694336,0.03710317611694336,0.008531570434570312,,-0.8375,0.9640670418739319
752,real_deployment,confidence,0.027694523334503174,0.03710317611694336,0.03710317611694336,0.03710317611694336,0.008833885192871094,,-0.8375,0.9640670418739319
752,under_evaluation,confidence,0.028886735439300537,0.03710317611694336,0.03710317611694336,0.03710317611694336,0.008289813995361328,,-0.8375,0.9640670418739319
752,unobserved,confidence,0.02466815710067749,0.03710317611694336,0.03710317611694336,0.03710317611694336,0.008832395076751709,,-0.8375,0.9640670418739319
