bootstrap_floor,context,cos_to_null,n_paraphrases,norm,norm_ratio_to_null,paraphrase_cos_to_null_mean,paraphrase_floor,trait
0.9896982908248901,auto_grader,0.9029251337051392,5,1138.6719970703125,0.9634755253791809,0.8928662300109863,0.9741735696792603,risk_taking
0.9864851832389832,human_evaluator,0.955414891242981,5,1119.975341796875,0.9476555585861206,0.933797287940979,0.9729597330093384,risk_taking
0.9905663132667542,simulated_env,0.9570023417472839,5,1258.8466796875,1.0651600360870361,0.9596298813819886,0.9878719627857209,risk_taking
0.9896148443222046,real_deployment,0.8802787065505981,5,1358.1195068359375,1.1491587162017822,0.9151619672775269,0.9615136027336121,risk_taking
0.9902251362800598,under_evaluation,0.8886045217514038,5,1227.0611572265625,1.0382651090621948,0.9179648995399475,0.9796815633773803,risk_taking
0.9886029362678528,unobserved,0.9704762101173401,5,1211.0404052734375,1.0247093439102173,0.9629001140594482,0.9890053808689118,risk_taking
0.9946458339691162,auto_grader,0.9080120325088501,5,1562.94384765625,0.8744526505470276,0.9188181757926941,0.9740207612514495,warmth
0.994685709476471,human_evaluator,0.9301505088806152,5,1677.74169921875,0.9386810064315796,0.9283363342285156,0.9704086184501648,warmth
0.9940719604492188,simulated_env,0.9466675519943237,5,1518.0411376953125,0.8493300080299377,0.9512953162193298,0.9939270675182342,warmth
0.9949102997779846,real_deployment,0.9564410448074341,5,1655.8826904296875,0.9264510869979858,0.9522628307342529,0.9867465436458588,warmth
0.993678629398346,under_evaluation,0.9232161641120911,5,1471.5487060546875,0.8233178853988647,0.9322436213493347,0.9839797914028168,warmth
0.9949273467063904,unobserved,0.9696974158287048,5,1656.4390869140625,0.9267623424530029,0.9629896521568299,0.9861349642276764,warmth
